timestamp_utc,packet_index,sample_index,AF3,AF4,F3,F4,FC5,FC6,O2,O1,label
2026-04-28T10:30:58.446+00:00,827,56502,151260.7143832105,151489.97622608856,151078.65942462202,151133.9799921489,151480.11910678376,151452.82762680383,151269.49861878142,151405.08430064732,TASK1
2026-04-28T10:30:58.446+00:00,827,56503,151282.44027882104,151511.9703426326,151100.38532023257,151155.97410869293,151502.1132233278,151474.5535224144,151291.22451439197,151426.81019625787,TASK1
2026-04-28T10:30:58.446+00:00,827,56504,151300.94752323005,151530.4775870416,151118.89256464157,151174.4813531019,151520.6204677368,151493.0607668234,151309.4635378675,151445.0492197334,TASK1
2026-04-28T10:30:58.446+00:00,827,56505,151296.18660166106,151525.44844453913,151114.1316430726,151169.45221059947,151516.6642089682,151489.1045080548,151305.5072790989,151441.0929609648,TASK1
2026-04-28T10:30:58.446+00:00,827,56506,151275.60064501772,151504.59426696235,151093.27746549578,151148.59803302266,151496.34647325834,151468.250330478,151284.92132245557,151420.77522525494,TASK1
2026-04-28T10:30:58.446+00:00,827,56507,151271.64438624913,151500.36978726028,151089.05298579374,151144.37355332062,151490.78088888896,151462.68474610863,151279.35573808622,151415.47786181903,TASK1
2026-04-28T10:30:58.446+00:00,827,56508,151293.10206092623,151522.09568287083,151110.7788814043,151165.8312279977,151512.23856356606,151484.14242078573,151301.08163369677,151437.20375742958,TASK1
2026-04-28T10:30:58.446+00:00,827,56509,151312.68218906908,151542.21225288062,151130.6272304806,151185.9477980075,151532.08691264235,151504.52721172897,151321.46642464,151457.32032743935,TASK1
2026-04-28T10:30:58.446+00:00,827,56510,151304.7026162985,151533.9644591766,151122.3794367766,151177.70000430348,151523.83911893834,151496.54763895844,151313.218630936,151449.07253373537,TASK1
2026-04-28T10:30:58.446+00:00,827,56511,151281.70267125402,151510.69629319862,151099.37949173208,151154.4318383255,151500.83917389385,151473.54769391392,151289.95046495803,151425.80436775737,TASK1
2026-04-28T10:30:58.446+00:00,827,56512,151285.45776432252,151514.18316533367,151103.13458480057,151157.91871046054,151504.32604602887,151477.03456604894,151293.43733709306,151429.2912398924,TASK1
2026-04-28T10:30:58.446+00:00,827,56513,151306.64721806615,151535.3726190773,151124.05581761073,151179.10816420417,151525.5154997725,151498.22401979257,151314.6267908367,151450.21247270258,TASK1
2026-04-28T10:30:58.446+00:00,827,56514,151325.4226834086,151554.14808441975,151142.8312829532,151197.88362954662,151544.0227441815,151516.99948513502,151333.40225617914,151469.2561589785,TASK1
2026-04-28T10:30:58.446+00:00,827,56515,151315.29734317033,151544.0227441815,151132.70594271494,151187.4900683749,151533.89740394324,151506.33770302986,151323.00869500742,151459.13081874023,TASK1
2026-04-28T10:30:58.446+00:00,827,56516,151289.34696785774,151518.0723688689,151106.75556740232,151161.53969306228,151507.94702863062,151480.38732771724,151297.0583196948,151433.18044342764,TASK1
2026-04-28T10:30:58.446+00:00,827,56517,151289.88340972466,151518.6088107358,151107.5602302027,151162.0761349292,151508.751691431,151481.19199051763,151297.8629824952,151433.71688529456,TASK1
2026-04-28T10:30:58.446+00:00,827,56518,151307.58599133327,151536.31139234442,151125.26281181132,151179.7787165378,151526.45427303962,151498.62635119277,151315.29734317033,151451.41946690317,TASK1
2026-04-28T10:30:58.446+00:00,827,56519,151325.95912527552,151555.82446525389,151143.83711145367,151199.35884468065,151545.76618024902,151517.6700374687,151333.80458757933,151470.261987479,TASK1
2026-04-28T10:30:58.446+00:00,827,56520,151314.49268036996,151544.62624128177,151132.63888748156,151188.16062070854,151534.5679562769,151506.74003443005,151322.60636360722,151459.06376350689,TASK1
2026-04-28T10:30:58.446+00:00,827,56521,151288.27408412387,151518.4076450357,151106.4202912355,151161.94202446248,151508.08113909737,151480.52143818396,151296.6559882946,151432.8451672608,TASK1
2026-04-28T10:30:58.446+00:00,827,56522,151290.9562934585,151520.8216334369,151109.3707215036,151164.89245473058,151510.49512749852,151482.93542658514,151299.6064185627,151435.52737659545,TASK1
2026-04-28T10:30:58.446+00:00,827,56523,151312.14574720213,151541.74286624705,151130.29195431375,151186.0819084742,151531.68458124215,151504.12488032877,151320.5276513729,151456.4486094056,TASK1
2026-04-28T10:30:58.446+00:00,827,56524,151331.725875345,151561.59121532337,151149.87208245663,151205.66203661705,151551.53293031847,151523.70500847162,151339.83955858226,151475.76051661497,TASK1
2026-04-28T10:30:58.446+00:00,827,56525,151323.20986070752,151553.07520068588,151141.35606781914,151197.1460219796,151542.74869474754,151515.18899383416,151331.59176487825,151467.512722911,TASK1
