timestamp_utc,packet_index,sample_index,AF3,AF4,F3,F4,FC5,FC6,O2,O1,label
2026-05-11T11:19:54.556+00:00,996,70502,188501.78283474242,188736.27498582305,188291.16234674008,188346.1476381001,188744.9921661606,188728.0942473524,188528.87314902226,188664.79410705497,TASK2
2026-05-11T11:19:54.556+00:00,996,70503,188475.0277966294,188709.25172677657,188264.40730862707,188319.12437905365,188717.96890711415,188700.8027673725,188501.8498899758,188638.03906894196,TASK2
2026-05-11T11:19:54.556+00:00,996,70504,188476.10068036328,188710.32461051043,188265.74841329438,188320.46548372097,188718.50534898107,188701.60743017285,188502.38633184272,188638.5755108089,TASK2
2026-05-11T11:19:54.556+00:00,996,70505,188501.0452271754,188735.26915732256,188290.6929601065,188345.4100305331,188743.4498957932,188726.55197698498,188527.33087865484,188663.52005762103,TASK2
2026-05-11T11:19:54.556+00:00,996,70506,188518.21136691706,188752.43529706422,188307.59087891472,188362.3079493413,188760.61603553488,188743.4498957932,188544.4970183965,188680.6861973627,TASK2
2026-05-11T11:19:54.558+00:00,996,70507,188506.47670107803,188740.7006312252,188295.8562130757,188350.57328350228,188748.61314876238,188731.4470090207,188532.494131624,188668.6833105902,TASK2
2026-05-11T11:19:54.558+00:00,996,70508,188482.1356513662,188716.35958151336,188271.51516336386,188326.23223379045,188724.27209905055,188707.10595930886,188508.15308191217,188644.34226087836,TASK2
2026-05-11T11:19:54.558+00:00,996,70509,188484.81786070083,188719.04179084802,188274.46559363196,188328.6462221916,188726.68608745173,188709.7881686435,188510.83529124683,188647.29269114646,TASK2
2026-05-11T11:19:54.558+00:00,996,70510,188509.76240751296,188743.9863376601,188299.41014044406,188353.8589899372,188751.8988551973,188735.0009363891,188535.77983805895,188672.2372379586,TASK2
2026-05-11T11:19:54.558+00:00,996,70511,188527.1967681881,188761.42069833528,188316.84450111922,188371.02512967886,188769.33321587244,188752.16707613078,188552.67775686717,188689.67159863372,TASK2
2026-05-11T11:19:54.558+00:00,996,70512,188514.92566048214,188749.41781156277,188304.84161434672,188358.7540219729,188757.0621081665,188740.43241029175,188540.67487009466,188677.66871186122,TASK2
2026-05-11T11:19:54.558+00:00,996,70513,188491.52338403743,188726.41786651826,188281.0370065018,188335.9552426285,188733.65983172177,188717.16424431375,188518.01020121697,188654.60171158335,TASK2
2026-05-11T11:19:54.558+00:00,996,70514,188495.01025617245,188729.90473865328,188284.52387863683,188339.44211476351,188736.87848292335,188720.38289551533,188521.497073352,188657.82036278493,TASK2
