timestamp_utc,packet_index,sample_index,AF3,AF4,F3,F4,FC5,FC6,O2,O1,label
2026-05-10T12:33:53.538+00:00,1269,96702,188536.58450085935,59141.44177930854,509024.92660581187,509077.76612970425,509873.97997069114,219781.5739848106,509619.70652576763,509746.50797206257,TASK2
2026-05-10T12:33:53.538+00:00,1269,96703,188545.7040125971,59148.415523578595,509038.874094352,509091.71361824434,509887.9274592313,219789.88883374794,509633.38579337427,509760.45546060265,TASK2
2026-05-10T12:33:53.538+00:00,1269,96704,188554.01886153448,59134.53509027185,509038.6729286519,509091.71361824434,509887.9274592313,219799.81300828612,509633.38579337427,509760.45546060265,TASK2
2026-05-10T12:33:53.538+00:00,1269,96705,188561.79726860492,59132.99281990443,509029.6204721475,509082.66116173996,509878.6067817934,219816.17448522738,509624.33333686984,509751.13478316483,TASK2
2026-05-10T12:33:53.538+00:00,1269,96706,188566.3570244738,59143.98987817644,509024.8595505785,509078.16846110445,509876.5280695591,219832.80418310213,509621.98640370206,509748.787849997,TASK2
2026-05-10T12:33:53.538+00:00,1269,96707,188567.42990820765,59146.40386657762,509098.0838654141,509151.39277594,509955.3850239974,219838.70504363833,509700.5751372069,509827.3765835019,TASK2
2026-05-10T12:33:53.538+00:00,1269,96708,188565.08297503984,59082.634339646625,509162.1886685119,509214.9611371709,510011.97964095825,219841.9236948399,509757.7061960347,509884.5076423296,TASK2
2026-05-10T12:33:53.538+00:00,1269,96709,188554.9576348016,59035.22628965691,509144.82136307016,509197.59383172914,509994.344114583,219846.75167164224,509739.80244872597,509866.6038950209,TASK2
2026-05-10T12:33:53.538+00:00,1269,96710,188544.83229456336,59018.39542608206,509124.23540642683,509177.0078750858,509973.75815793965,219848.6292181765,509718.9482711492,509846.01793837757,TASK2
2026-05-10T12:33:53.538+00:00,1269,96711,188536.8527217928,59008.001864910344,509110.3549731201,509163.12744177907,509959.34128276596,219852.384311245,509705.0678378424,509831.8692841374,TASK2
