timestamp_utc,packet_index,sample_index,AF3,AF4,F3,F4,FC5,FC6,O2,O1,label
2026-05-10T12:32:42.412+00:00,1084,78952,207690.5766356679,47606.26525953594,506255.41135733266,506308.38499169174,507097.2898122418,222577.50899523604,506844.8268586191,506972.63413341454,TASK1
2026-05-10T12:32:42.412+00:00,1084,78953,207697.28215900448,47603.91832636813,506261.84865973576,506314.5540731614,507103.7271146449,222580.99586737106,506851.5323819557,506979.33965675114,TASK1
2026-05-10T12:32:42.412+00:00,1084,78954,207700.50081020605,47614.37894277322,506251.45509856404,506303.6240701227,507092.7971116063,222587.70139070766,506840.60237891704,506968.4096537125,TASK1
2026-05-10T12:32:42.412+00:00,1084,78955,207703.18301954068,47626.18066384562,506245.8895141947,506298.3267066868,507086.9633063034,222595.4797977781,506834.7685736142,506962.30762747617,TASK1
2026-05-10T12:32:42.412+00:00,1084,78956,207706.93811260918,47649.2476641235,506233.61840648873,506286.05559898086,507074.9604195309,222603.79464671548,506822.7656868417,506950.30474070366,TASK1
2026-05-10T12:32:42.412+00:00,1084,78957,207715.78940341348,47651.92987345813,506238.71460422454,506291.4200176502,507080.3248382002,222613.9870421871,506828.130105511,506955.4009384395,TASK1
2026-05-10T12:32:42.412+00:00,1084,78958,207727.05468261897,47638.38471631822,506244.81663046085,506298.05848575337,507086.2927539698,222625.5875975594,506834.70151838084,506961.3017989757,TASK1
2026-05-10T12:32:42.412+00:00,1084,78959,207731.34621755438,47661.18349566263,506234.1548483557,506287.3967036482,507075.63097186456,222633.90244649677,506824.0397362757,506950.90823780396,TASK1
2026-05-10T12:32:42.412+00:00,1084,78960,207735.90597342324,47681.56828660587,506231.80791518785,506285.0497704804,507073.2840386968,222641.1444117003,506821.69280310784,506948.5613046362,TASK1
2026-05-10T12:32:42.412+00:00,1084,78961,207740.46572929213,47712.41369395419,506220.0732493488,506273.31510464137,507063.426919392,222643.82662103494,506811.56746286957,506938.70418533136,TASK1
2026-05-10T12:32:42.412+00:00,1084,78962,207745.83014796142,47691.55951637739,506295.4433316521,506348.68518694467,507147.11185063265,222648.38637690383,506895.5206150437,507022.6573375055,TASK1
2026-05-10T12:32:42.412+00:00,1084,78963,207739.45990079164,47586.75218662646,506428.21269371663,506481.72276994266,507278.80832896335,222640.13858319982,507027.2170933744,507154.3538158362,TASK1
2026-05-10T12:32:42.412+00:00,1084,78964,207713.24130454558,47507.42584555457,506444.8423915914,506498.35246781737,507287.3913988342,222614.9928706876,507035.80016324524,507163.20510664047,TASK1
2026-05-10T12:32:42.412+00:00,1084,78965,207688.36381296683,47430.24527195039,506415.40514414373,506468.64699943626,507256.6130467192,222596.01623964505,507005.0218111303,507132.4267545255,TASK1
2026-05-10T12:32:42.412+00:00,1084,78966,207664.8274260554,47402.95379197047,506381.4081408272,506434.91821705323,507223.1524852696,222574.35739926784,506971.2930287472,507098.6979721425,TASK1
2026-05-10T12:32:42.412+00:00,1084,78967,207645.04613221245,47398.99753320188,506372.0874633893,506425.8657605488,507213.83180783177,222553.7714426245,506961.9723513094,507089.3772947046,TASK1
2026-05-10T12:32:42.412+00:00,1084,78968,207628.48348957102,47359.36789028262,506374.5014517905,506428.01152801653,507215.709354366,222543.10966051932,506964.11811877706,507091.5230621723,TASK1
2026-05-10T12:32:42.412+00:00,1084,78969,207611.11618412926,47339.85481737313,506361.9621231511,506415.20397844363,507203.17002572655,222531.9114365472,506951.31056920416,507078.71551259945,TASK1
2026-05-10T12:32:42.412+00:00,1084,78970,207595.35820428826,47348.70610817744,506351.5685619794,506404.5421963385,507192.24002268794,222522.59075910936,506941.18522896594,507068.0537304942,TASK1
2026-05-10T12:32:42.412+00:00,1084,78971,207583.89175938268,47368.28623632029,506336.88346587226,506389.3206583644,507177.2867056473,222514.34296540535,506925.96369099186,507053.10041345365,TASK1
2026-05-10T12:32:42.412+00:00,1084,78972,207579.9355006141,47371.50488752185,506338.7610124065,506391.7346467656,507179.7006940485,222509.31382290288,506928.37767939304,507055.51440185483,TASK1
2026-05-10T12:32:42.412+00:00,1084,78973,207576.51568371244,47355.746907680856,506343.8572101423,506397.36728636833,507185.0651127178,222506.69866880163,506933.7420980623,507060.8788205241,TASK1
2026-05-10T12:32:42.412+00:00,1084,78974,207571.21832027653,47360.03844261628,506334.8047536379,506388.04660893045,507176.01265621337,222502.74241003304,506924.4214206244,507051.5581430862,TASK1
2026-05-10T12:32:42.412+00:00,1084,78975,207565.3845149737,47379.35034982566,506331.11671580275,506384.09035016183,507172.32461837825,222502.00480246602,506920.7333827893,507047.60188431764,TASK1
2026-05-10T12:32:42.412+00:00,1084,78976,207558.74604687048,47408.5864315732,506318.8456080968,506371.8192424559,507159.7852897388,222503.6141280668,506908.1940541499,507035.3307766117,TASK1
2026-05-10T12:32:42.412+00:00,1084,78977,207557.74021837,47409.3910943736,506329.8426663688,506383.08452166134,507171.0505689443,222507.63744206875,506919.45933335536,507046.59605581715,TASK1
2026-05-10T12:32:42.412+00:00,1084,78978,207558.2766602369,47374.32120732322,506344.59481770935,506397.8366730019,507185.53449935134,222514.6111863388,506934.21148469584,507061.0799862242,TASK1
2026-05-10T12:32:42.412+00:00,1084,78979,207551.6381921337,47384.7818237283,506330.17794253567,506383.4197978282,507171.3858451111,222517.02517473997,506919.5263885887,507046.6631110505,TASK1
2026-05-10T12:32:42.412+00:00,1084,78980,207545.53616589739,47405.70305653847,506326.758125634,506379.9999809265,507167.9660282095,222519.43916314116,506916.10657168704,507042.9750732154,TASK1
2026-05-10T12:32:42.412+00:00,1084,78981,207545.53616589739,47421.528091612825,506314.48701792804,506367.4606522871,507155.963141437,222521.04848874194,506904.1036849146,507030.9721864429,TASK1
2026-05-10T12:32:42.412+00:00,1084,78982,207548.218375232,47430.91582428406,506320.38787846424,506373.3615128233,507161.5957810397,222523.73069807657,506910.0045454508,507036.60482604563,TASK1
2026-05-10T12:32:42.412+00:00,1084,78983,207555.99678230248,47412.40857987506,506331.11671580275,506384.2915158619,507172.52578407835,222525.74235507756,506921.06865895615,507047.60188431764,TASK1
2026-05-10T12:32:42.412+00:00,1084,78984,207564.5798521733,47410.329867640714,506319.11382903025,506372.2886290894,507160.7911182393,222527.08345974487,506908.7975512502,507035.59899754514,TASK1
2026-05-10T12:32:42.412+00:00,1084,78985,207573.16292204414,47425.08201898122,506313.28002372745,506366.4548237866,507155.22553386993,222530.03389001297,506903.2319668808,507030.0334131758,TASK1
2026-05-10T12:32:42.412+00:00,1084,78986,207582.81887564884,47449.75834485988,506300.2042532211,506353.6472742137,507142.1497633636,222528.49161964556,506890.4244173079,507016.9576426694,TASK1
2026-05-10T12:32:42.412+00:00,1084,78987,207597.30280605587,47459.41429846457,506307.7144393581,506360.8892394173,507149.12350763363,222528.49161964556,506897.9346034449,507024.1996078729,TASK1
2026-05-10T12:32:42.412+00:00,1084,78988,207612.85962019677,47444.9974232909,506314.9564045616,506368.13120462076,507156.6336937706,222528.49161964556,506905.4447895819,507031.4415730765,TASK1
2026-05-10T12:32:42.412+00:00,1084,78989,207625.46600406955,47457.872028097154,506302.4170759222,506355.32365504786,507143.5579232643,222526.4129074112,506892.36901907553,507018.902244437,TASK1
2026-05-10T12:32:42.412+00:00,1084,78990,207636.1948414081,47474.23350503844,506298.46081715357,506351.0991753458,507139.06522262876,222526.94934927815,506887.87631844,507014.67776473495,TASK1
