fold_id,test_subject,feature,coefficient,abs_coefficient
3,Subject207,theta_F3,-0.14540562210340877,0.14540562210340877
3,Subject207,alpha_F3,-0.18380599733564848,0.18380599733564848
3,Subject207,beta_F3,0.8411952169198783,0.8411952169198783
3,Subject207,delta_F4,0.008715448721512926,0.008715448721512926
3,Subject207,theta_F4,-0.1311898706748273,0.1311898706748273
3,Subject207,alpha_F4,-0.07142091032596874,0.07142091032596874
3,Subject207,beta_F4,0.20464727690194426,0.20464727690194426
3,Subject207,delta_FC5,-0.0010564505843024528,0.0010564505843024528
3,Subject207,theta_FC5,0.2851648520711068,0.2851648520711068
3,Subject207,alpha_FC5,-0.10101342111493437,0.10101342111493437
3,Subject207,beta_FC5,-0.32614437386328515,0.32614437386328515
3,Subject207,delta_FC6,0.0005343418194790933,0.0005343418194790933
3,Subject207,theta_FC6,-0.04653911772773207,0.04653911772773207
3,Subject207,alpha_FC6,0.07669818766081898,0.07669818766081898
3,Subject207,beta_FC6,-0.015662386284025085,0.015662386284025085
3,Subject207,delta_O2,-0.06495452723469557,0.06495452723469557
3,Subject207,theta_O2,0.06130619082620901,0.06130619082620901
3,Subject207,alpha_O2,0.14253639875989138,0.14253639875989138
3,Subject207,beta_O2,-0.7347305033239458,0.7347305033239458
3,Subject207,delta_O1,0.004645495765673638,0.004645495765673638
3,Subject207,theta_O1,0.19760864925194743,0.19760864925194743
3,Subject207,alpha_O1,0.31792032701131345,0.31792032701131345
3,Subject207,beta_O1,-0.5273880557910762,0.5273880557910762
4,Subject208,delta_AF3,0.0048971694206641474,0.0048971694206641474
4,Subject208,theta_AF3,-0.1902811882874689,0.1902811882874689
4,Subject208,alpha_AF3,-0.08414390886648718,0.08414390886648718
4,Subject208,beta_AF3,0.8260077824676125,0.8260077824676125
4,Subject208,delta_AF4,-0.051370156399997244,0.051370156399997244
4,Subject208,theta_AF4,0.04792785897527093,0.04792785897527093
4,Subject208,alpha_AF4,0.23193727792396096,0.23193727792396096
4,Subject208,beta_AF4,-1.120841590314146,1.120841590314146
4,Subject208,delta_F3,0.016871073738344476,0.016871073738344476
4,Subject208,theta_F3,-0.42410883861867815,0.42410883861867815
4,Subject208,alpha_F3,-0.14640324878124472,0.14640324878124472
4,Subject208,beta_F3,1.4104006185438844,1.4104006185438844
4,Subject208,delta_F4,0.011490916044671881,0.011490916044671881
4,Subject208,theta_F4,-0.21249787556103839,0.21249787556103839
4,Subject208,alpha_F4,-0.08604861976690457,0.08604861976690457
4,Subject208,beta_F4,0.2735244134802388,0.2735244134802388
4,Subject208,delta_FC5,-0.02099905420090794,0.02099905420090794
4,Subject208,theta_FC5,0.34964805394832255,0.34964805394832255
4,Subject208,alpha_FC5,-0.04163712401262825,0.04163712401262825
4,Subject208,beta_FC5,-0.851510883822955,0.851510883822955
4,Subject208,delta_FC6,-0.005865853662490615,0.005865853662490615
4,Subject208,theta_FC6,0.019145891780813603,0.019145891780813603
4,Subject208,alpha_FC6,0.06914087494743094,0.06914087494743094
4,Subject208,beta_FC6,-0.01578412359711302,0.01578412359711302
4,Subject208,delta_O2,-0.07053483388517916,0.07053483388517916
4,Subject208,theta_O2,0.052858000961454384,0.052858000961454384
4,Subject208,alpha_O2,0.14578677404361748,0.14578677404361748
4,Subject208,beta_O2,-0.8935774171721084,0.8935774171721084
4,Subject208,delta_O1,0.002004868589623556,0.002004868589623556
4,Subject208,theta_O1,0.5924858731247106,0.5924858731247106
4,Subject208,alpha_O1,0.44369841336490956,0.44369841336490956
