timestamp_utc,packet_index,sample_index,AF3,AF4,F3,F4,FC5,FC6,O2,O1,label
2026-05-26T09:36:33.986+00:00,1148,83202,79097.95094704043,69916.27900794493,171828.16378213928,122829.89893316018,115174.40410547305,104643.11148442166,143166.61127407683,127706.75900063025,TASK2
2026-05-26T09:36:33.986+00:00,1148,83203,79097.74978134033,69918.42477541264,171825.01218617108,122831.77647969442,115174.94054733998,104645.25725188937,143166.61127407683,127709.17298903142,TASK2
2026-05-26T09:36:33.986+00:00,1148,83204,79099.35910694112,69921.91164754768,171825.01218617108,122839.28666583142,115174.47116070642,104646.33013562323,143166.1418874433,127708.16716053094,TASK2
2026-05-26T09:36:33.986+00:00,1148,83205,79097.54861564023,69923.52097314845,171822.3970320698,122845.1875263676,115172.12422753862,104644.2514233889,143162.1856286747,127700.72402962732,TASK2
2026-05-26T09:36:33.986+00:00,1148,83206,79092.5194731378,69933.44514768661,171819.78187796855,122848.40617756918,115171.11839903813,104642.97737395494,143163.25851240856,127700.99225056078,TASK2
2026-05-26T09:36:33.986+00:00,1148,83207,79096.54278713976,69933.44514768661,171819.0442704015,122848.20501186908,115172.99594557237,104640.8986617206,143164.3313961424,127701.26047149424,TASK2
2026-05-26T09:36:33.986+00:00,1148,83208,79100.02965927478,69928.1477842507,171821.45825880268,122850.88722120371,115170.91723333803,104643.58087105522,143163.3255676419,127696.76777085873,TASK2
2026-05-26T09:36:33.986+00:00,1148,83209,79099.82849357468,69928.1477842507,171823.6040262704,122853.30120960489,115173.86766360613,104645.72663852293,143167.61710257732,127701.86396859454,TASK2
2026-05-26T09:36:33.986+00:00,1148,83210,79099.35910694112,69928.68422611764,171822.06175590298,122848.80850896936,115172.86183510564,104638.28350761932,143165.00194847607,127697.90770982594,TASK2
2026-05-26T09:36:33.986+00:00,1148,83211,79098.62149937409,69926.33729294983,171819.4466018017,122844.58402926732,115169.97846007091,104633.25436511688,143163.19145717518,127696.09721852507,TASK2
2026-05-26T09:36:33.986+00:00,1148,83212,79096.81100807321,69925.5996853828,171816.56322676697,122842.2370960995,115166.82686410271,104633.05319941678,143163.19145717518,127692.67740162341,TASK2
