timestamp_utc,packet_index,sample_index,AF3,AF4,F3,F4,FC5,FC6,O2,O1,label
2026-05-26T09:23:45.180+00:00,1222,90252,119488.26843360288,112368.20964434261,145356.23286440762,104337.20550980634,117593.01931774846,103455.69741197793,172145.60325689355,155526.90244041712,TASK1
2026-05-26T09:23:45.180+00:00,1222,90253,119492.02352667136,112368.47786527609,145359.71973654267,104339.88771914097,117598.11551548427,103459.18428411297,172151.23589649628,155528.77998695135,TASK1
2026-05-26T09:23:45.180+00:00,1222,90254,119491.82236097126,112370.08719087686,145359.2503499091,104340.69238194136,117598.11551548427,103461.59827251414,172150.23006799578,155528.3106003178,TASK1
2026-05-26T09:23:45.180+00:00,1222,90255,119489.20720686999,112372.23295834457,145353.41654460627,104339.68655344087,117593.62281484876,103459.51956027979,172143.85982082604,155522.2085740815,TASK1
2026-05-26T09:23:45.180+00:00,1222,90256,119487.39671556912,112371.76357171101,145350.5331695715,104337.87606214,117589.93477701362,103461.39710681404,172142.04932952515,155519.8616409137,TASK1
2026-05-26T09:23:45.180+00:00,1222,90257,119488.2013783695,112373.10467637832,145349.7955620045,104340.02182960771,117590.73943981402,103469.17551388449,172144.46331792633,155521.47096651446,TASK1
2026-05-26T09:23:45.180+00:00,1222,90258,119489.0060411699,112374.98222291257,145348.52151257056,104338.4795592403,117591.54410261441,103466.82858071668,172143.99393129276,155523.34851304872,TASK1
2026-05-26T09:23:45.180+00:00,1222,90259,119488.0002126694,112374.78105721247,145345.10169566888,104336.66906793941,117591.34293691431,103465.82275221619,172142.18343999187,155523.88495491564,TASK1
2026-05-26T09:23:45.180+00:00,1222,90260,119487.26260510238,112373.23878684506,145344.63230903534,104336.46790223931,117592.41582064817,103465.08514464917,172140.64116962446,155521.00157988092,TASK1
2026-05-26T09:23:45.180+00:00,1222,90261,119487.26260510238,112373.23878684506,145346.2416346361,104338.0772278401,117592.21465494807,103466.42624931649,172143.3233789591,155522.6109054817,TASK1
2026-05-26T09:23:45.180+00:00,1222,90262,119488.6037097697,112373.775228712,145348.3874021038,104338.88189064049,117593.55575961538,103469.64490051805,172147.34669296106,155524.48845201594,TASK1
2026-05-26T09:23:45.180+00:00,1222,90263,119491.01769817088,112375.38455431277,145350.5331695715,104339.15011157395,117595.43330614963,103470.7177842519,172150.83356509608,155525.29311481633,TASK1
2026-05-26T09:23:45.180+00:00,1222,90264,119492.89524470511,112375.9209961797,145353.48359983962,104339.41833250741,117597.31085268388,103471.5224470523,172152.9793325638,155527.70710321752,TASK1
2026-05-26T09:23:45.180+00:00,1222,90265,119492.69407900503,112376.7256589801,145353.48359983962,104339.21716680731,117598.11551548427,103473.13177265308,172152.24172499677,155526.43305378355,TASK1
2026-05-26T09:23:45.180+00:00,1222,90266,119490.61536677068,112376.99387991356,145353.28243413952,104338.21133830682,117599.45662015158,103473.66821452,172151.7723383632,155525.69544621653,TASK1
2026-05-26T09:23:45.180+00:00,1222,90267,119488.0002126694,112375.7198304796,145352.5448265725,104335.86440513901,117597.64612885071,103472.66238601951,172149.69362612886,155522.54385024833,TASK1
2026-05-26T09:23:45.180+00:00,1222,90268,119492.02352667136,112374.17756011219,145353.08126843942,104336.13262607249,117600.06011725188,103473.4670488199,172149.49246042877,155521.8062426813,TASK1
2026-05-26T09:23:45.180+00:00,1222,90269,119492.02352667136,112373.1717316117,145353.08126843942,104334.3221347716,117603.27876845344,103474.53993255376,172149.76068136224,155522.87912641515,TASK1
2026-05-26T09:23:45.180+00:00,1222,90270,119490.48125630394,112372.43412404467,145351.0025562051,104332.77986440419,117602.27293995296,103476.417479088,172151.90644882995,155526.36599855017,TASK1
2026-05-26T09:23:45.180+00:00,1222,90271,119491.82236097126,112373.775228712,145352.07543993896,104333.85274813804,117602.07177425286,103478.83146748917,172154.58865816458,155529.04820788483,TASK1
2026-05-26T09:23:45.180+00:00,1222,90272,119492.89524470511,112374.31167057891,145354.22120740666,104333.65158243795,117602.33999518632,103480.1725721565,172156.73442563228,155531.99863815293,TASK1
2026-05-26T09:23:45.180+00:00,1222,90273,119494.705736006,112377.06093514692,145354.95881497368,104335.66323943892,117605.69275685462,103482.85478149113,172161.4282919679,155535.75373122143,TASK1
2026-05-26T09:23:45.180+00:00,1222,90274,119494.5045703059,112376.85976944682,145354.22120740666,104335.19385280536,117607.83852432233,103479.70318552294,172163.30583850216,155534.21146085399,TASK1
