fold_id,test_subject,feature,coefficient,abs_coefficient
3,Subject207,beta_F4,1.0560235445928499,1.0560235445928499
3,Subject207,delta_FC5,-0.07381236749861161,0.07381236749861161
3,Subject207,theta_FC5,-0.3585637086134361,0.3585637086134361
3,Subject207,alpha_FC5,-0.05672945206071788,0.05672945206071788
3,Subject207,beta_FC5,-0.7461208758225998,0.7461208758225998
3,Subject207,delta_FC6,0.024615349804015686,0.024615349804015686
3,Subject207,theta_FC6,-0.3736943085015227,0.3736943085015227
3,Subject207,alpha_FC6,0.13257495663672722,0.13257495663672722
3,Subject207,beta_FC6,-1.15475211726939,1.15475211726939
3,Subject207,delta_O2,-0.020781631972374714,0.020781631972374714
3,Subject207,theta_O2,-0.4085771434951393,0.4085771434951393
3,Subject207,alpha_O2,0.10292315050830837,0.10292315050830837
3,Subject207,beta_O2,-0.435369538390377,0.435369538390377
3,Subject207,delta_O1,0.03381740797700915,0.03381740797700915
3,Subject207,theta_O1,0.1702594492374916,0.1702594492374916
3,Subject207,alpha_O1,0.02927712151410261,0.02927712151410261
3,Subject207,beta_O1,-0.005192218495133001,0.005192218495133001
4,Subject208,delta_AF3,0.09702619433296858,0.09702619433296858
4,Subject208,theta_AF3,0.0071319558525462,0.0071319558525462
4,Subject208,alpha_AF3,-0.27713653871383753,0.27713653871383753
4,Subject208,beta_AF3,1.0204838626153552,1.0204838626153552
4,Subject208,delta_AF4,-0.15644200750380594,0.15644200750380594
4,Subject208,theta_AF4,-0.058516993581549305,0.058516993581549305
4,Subject208,alpha_AF4,0.13816485200001877,0.13816485200001877
4,Subject208,beta_AF4,0.8409568129917023,0.8409568129917023
4,Subject208,delta_F3,0.05992008976244274,0.05992008976244274
4,Subject208,theta_F3,0.0622174285307137,0.0622174285307137
4,Subject208,alpha_F3,-0.02704557802187503,0.02704557802187503
4,Subject208,beta_F3,0.43607564360526496,0.43607564360526496
4,Subject208,delta_F4,-0.024032614557932156,0.024032614557932156
4,Subject208,theta_F4,-0.4920096797212307,0.4920096797212307
4,Subject208,alpha_F4,-0.4396685847822136,0.4396685847822136
4,Subject208,beta_F4,0.5840058139941587,0.5840058139941587
4,Subject208,delta_FC5,-0.04760881594393686,0.04760881594393686
4,Subject208,theta_FC5,-0.5062297180829346,0.5062297180829346
4,Subject208,alpha_FC5,-0.06222453479105291,0.06222453479105291
4,Subject208,beta_FC5,-0.6893877925938151,0.6893877925938151
4,Subject208,delta_FC6,-0.06787165037977512,0.06787165037977512
4,Subject208,theta_FC6,-0.09216473091754457,0.09216473091754457
4,Subject208,alpha_FC6,0.24084489501883838,0.24084489501883838
4,Subject208,beta_FC6,-0.4853505180277853,0.4853505180277853
4,Subject208,delta_O2,-0.12407460690524219,0.12407460690524219
4,Subject208,theta_O2,-0.2627191866323293,0.2627191866323293
4,Subject208,alpha_O2,0.14035992969501304,0.14035992969501304
4,Subject208,beta_O2,-1.0125092867079826,1.0125092867079826
4,Subject208,delta_O1,0.02556386105171956,0.02556386105171956
4,Subject208,theta_O1,0.28237370275598367,0.28237370275598367
4,Subject208,alpha_O1,0.16070321337313603,0.16070321337313603
4,Subject208,beta_O1,-0.18967885555041777,0.18967885555041777
5,Subject301,delta_AF3,0.07999646222847362,0.07999646222847362
5,Subject301,theta_AF3,-0.02370950612101814,0.02370950612101814
5,Subject301,alpha_AF3,-0.13408964375296165,0.13408964375296165
5,Subject301,beta_AF3,1.233804664362413,1.233804664362413
5,Subject301,delta_AF4,-0.16077752903597764,0.16077752903597764
5,Subject301,theta_AF4,-0.05114739667159133,0.05114739667159133
5,Subject301,alpha_AF4,0.16599121970254668,0.16599121970254668
5,Subject301,beta_AF4,1.1555557474283125,1.1555557474283125
