fold_id,test_subject,feature,coefficient,abs_coefficient
2,Subject205,beta_O2,-1.1957910976498525,1.1957910976498525
2,Subject205,delta_O1,-0.5977210140779832,0.5977210140779832
2,Subject205,theta_O1,0.09029867763241983,0.09029867763241983
2,Subject205,alpha_O1,0.4446159428118795,0.4446159428118795
2,Subject205,beta_O1,0.09194710685834084,0.09194710685834084
3,Subject207,delta_AF3,-0.010232259438309582,0.010232259438309582
3,Subject207,theta_AF3,-0.00924595884580161,0.00924595884580161
3,Subject207,alpha_AF3,-0.048491220924782044,0.048491220924782044
3,Subject207,beta_AF3,-0.010681165109175416,0.010681165109175416
3,Subject207,delta_AF4,-0.04768712754006052,0.04768712754006052
3,Subject207,theta_AF4,0.02776933359942372,0.02776933359942372
3,Subject207,alpha_AF4,0.05339404708529859,0.05339404708529859
3,Subject207,beta_AF4,0.14470932847164955,0.14470932847164955
3,Subject207,delta_F3,0.03372434044404439,0.03372434044404439
3,Subject207,theta_F3,-0.23561084363217819,0.23561084363217819
3,Subject207,alpha_F3,-0.6092888570450969,0.6092888570450969
3,Subject207,beta_F3,1.1922256733510197,1.1922256733510197
3,Subject207,delta_F4,-0.2980648635571369,0.2980648635571369
3,Subject207,theta_F4,-0.32979682746931543,0.32979682746931543
3,Subject207,alpha_F4,0.3423999770493964,0.3423999770493964
3,Subject207,beta_F4,0.31974321543456324,0.31974321543456324
3,Subject207,delta_FC5,0.13087993450872015,0.13087993450872015
3,Subject207,theta_FC5,-0.012211012685415702,0.012211012685415702
3,Subject207,alpha_FC5,-0.1937195581568445,0.1937195581568445
3,Subject207,beta_FC5,-0.3675433246150611,0.3675433246150611
3,Subject207,delta_FC6,-0.05687353273734219,0.05687353273734219
3,Subject207,theta_FC6,0.473858513940201,0.473858513940201
3,Subject207,alpha_FC6,0.6497536527076262,0.6497536527076262
3,Subject207,beta_FC6,-0.8809240816648093,0.8809240816648093
3,Subject207,delta_O2,-0.3147940602917067,0.3147940602917067
3,Subject207,theta_O2,0.1408205141935811,0.1408205141935811
3,Subject207,alpha_O2,0.37759033190613256,0.37759033190613256
3,Subject207,beta_O2,-1.295513416969512,1.295513416969512
3,Subject207,delta_O1,0.2889474203212285,0.2889474203212285
3,Subject207,theta_O1,0.2527119916147969,0.2527119916147969
3,Subject207,alpha_O1,0.5753387310390045,0.5753387310390045
3,Subject207,beta_O1,-0.2152892870240506,0.2152892870240506
