timestamp_utc,packet_index,sample_index,AF3,AF4,F3,F4,FC5,FC6,O2,O1,label
2026-04-28T11:11:59.973+00:00,1099,78052,64399.712014163975,63279.2861198528,143334.51757842512,101170.7232798008,113051.97185897492,97046.96053826337,179428.40509753287,83616.66901310314,TASK1
2026-04-28T11:11:59.973+00:00,1099,78053,64402.12600256515,63275.32986108421,143334.78579935856,101169.98567223379,113050.96603047443,97046.75937256328,179428.20393183277,83621.76521083894,TASK1
2026-04-28T11:11:59.973+00:00,1099,78054,64400.31551126426,63273.51936978333,143333.77997085807,101170.52211410072,113049.69198104048,97047.29581443021,179426.66166146536,83624.44742017359,TASK1
2026-04-28T11:11:59.973+00:00,1099,78055,64398.77324089685,63275.12869538411,143331.43303769027,101168.71162279983,113047.61326880613,97046.28998592972,179422.70540269677,83622.6369288727,TASK1
2026-04-28T11:11:59.973+00:00,1099,78056,64399.04146183031,63276.201579117966,143330.69543012325,101168.9798437333,113047.41210310603,97047.36286966357,179422.97362363024,83625.85558007426,TASK1
2026-04-28T11:11:59.973+00:00,1099,78057,64399.846124630705,63276.00041341787,143331.76831385712,101168.9798437333,113048.48498683989,97047.63109059705,179424.0465073641,83629.61067314276,TASK1
2026-04-28T11:11:59.973+00:00,1099,78058,64400.11434556417,63276.268634351334,143332.5729766575,101168.7786780332,113049.82609150722,97048.43575339743,179424.31472829756,83633.63398714471,TASK1
2026-04-28T11:11:59.973+00:00,1099,78059,64400.6507874311,63277.877959952115,143333.64586039135,101170.11978270052,113049.82609150722,97051.11796273207,179425.38761203142,83637.92552208013,TASK1
2026-04-28T11:11:59.973+00:00,1099,78060,64400.6507874311,63279.75550648636,143334.71874412522,101170.38800363398,113049.35670487364,97051.38618366553,179426.72871669874,83641.94883608208,TASK1
2026-04-28T11:11:59.973+00:00,1099,78061,64400.6507874311,63279.554340786264,143333.98113655817,101169.65039606695,113050.4295886075,97050.11213423157,179425.72288819824,83644.36282448327,TASK1
2026-04-28T11:11:59.973+00:00,1099,78062,64401.99189209841,63280.09078265319,143333.77997085807,101168.376346633,113052.03891420829,97049.10630573108,179424.71705969775,83647.84969661829,TASK1
2026-04-28T11:11:59.973+00:00,1099,78063,64403.86943863266,63282.2365501209,143334.85285459194,101169.18100943339,113053.91646074253,97050.44741039841,179424.98528063123,83652.67767342064,TASK1
2026-04-28T11:11:59.973+00:00,1099,78064,64406.81986890076,63280.69427975348,143336.99862205965,101170.52211410072,113057.1351119441,97054.73894533383,179426.32638529854,83658.0420920899,TASK1
2026-04-28T11:11:59.973+00:00,1099,78065,64405.00937759988,63279.95667218646,143336.52923542607,101168.44340186637,113056.66572531054,97054.53777963373,179428.20393183277,83662.06540609186,TASK1
2026-04-28T11:11:59.973+00:00,1099,78066,64404.27177003286,63281.8342187207,143335.79162785906,101167.43757336588,113055.12345494312,97050.58152086513,179428.47215276625,83667.96626662806,TASK1
2026-04-28T11:11:59.973+00:00,1099,78067,64406.1493165671,63279.75550648636,143335.05402029204,101166.69996579886,113054.92228924303,97049.03925049772,179429.00859463317,83675.74467369851,TASK1
2026-04-28T11:11:59.973+00:00,1099,78068,64406.417537500565,63280.29194835329,143335.59046215896,101167.50462859924,113055.7269520434,97050.64857609851,179428.27098706615,83677.89044116622,TASK1
2026-04-28T11:11:59.973+00:00,1099,78069,64407.22220030096,63277.94501518548,143335.1210755254,101166.76702103222,113056.79983577726,97051.4532388989,179428.06982136605,83677.89044116622,TASK1
