fold_id,test_subject,feature,coefficient,abs_coefficient
1,Subject204,beta_F4,-0.8302783201319044,0.8302783201319044
2,Subject205,delta_AF3,-0.029500208166722903,0.029500208166722903
2,Subject205,theta_AF3,0.0004305187510530977,0.0004305187510530977
2,Subject205,alpha_AF3,-0.024926886504292457,0.024926886504292457
2,Subject205,beta_AF3,0.02941446454043246,0.02941446454043246
2,Subject205,delta_AF4,-0.04040249009768326,0.04040249009768326
2,Subject205,theta_AF4,-0.1315026359085876,0.1315026359085876
2,Subject205,alpha_AF4,0.10276595415319446,0.10276595415319446
2,Subject205,beta_AF4,0.11530562104128901,0.11530562104128901
2,Subject205,delta_F3,0.004378335269242196,0.004378335269242196
2,Subject205,theta_F3,0.0024985950277302505,0.0024985950277302505
2,Subject205,alpha_F3,-0.0069351126682810245,0.0069351126682810245
2,Subject205,beta_F3,-0.0033372933496333746,0.0033372933496333746
2,Subject205,delta_F4,-0.08423978920335343,0.08423978920335343
2,Subject205,theta_F4,0.01354261641809694,0.01354261641809694
2,Subject205,alpha_F4,0.09984610475984966,0.09984610475984966
2,Subject205,beta_F4,-0.03498808000778548,0.03498808000778548
3,Subject207,delta_AF3,-0.001674882369899443,0.001674882369899443
3,Subject207,theta_AF3,-0.014242733950661076,0.014242733950661076
3,Subject207,alpha_AF3,-0.05668086027825308,0.05668086027825308
3,Subject207,beta_AF3,-0.03674137625057287,0.03674137625057287
3,Subject207,delta_AF4,-0.02955708075501884,0.02955708075501884
3,Subject207,theta_AF4,0.028906606333484245,0.028906606333484245
3,Subject207,alpha_AF4,0.042591527960449585,0.042591527960449585
3,Subject207,beta_AF4,0.08153713333536182,0.08153713333536182
3,Subject207,delta_F3,0.003435463721750116,0.003435463721750116
3,Subject207,theta_F3,-0.0003716693590839271,0.0003716693590839271
3,Subject207,alpha_F3,-0.00020294021316994454,0.00020294021316994454
3,Subject207,beta_F3,-0.0019817593102940158,0.0019817593102940158
3,Subject207,delta_F4,-0.31587081348396356,0.31587081348396356
3,Subject207,theta_F4,0.3504273909382237,0.3504273909382237
3,Subject207,alpha_F4,0.34307122637930293,0.34307122637930293
3,Subject207,beta_F4,-0.28372882983415315,0.28372882983415315
4,Subject208,delta_AF3,-0.03137460179596646,0.03137460179596646
4,Subject208,theta_AF3,0.0013173338680872184,0.0013173338680872184
4,Subject208,alpha_AF3,-0.026657809555313695,0.026657809555313695
4,Subject208,beta_AF3,0.03198584164648604,0.03198584164648604
4,Subject208,delta_AF4,-0.044538414248129175,0.044538414248129175
4,Subject208,theta_AF4,-0.14111868865471858,0.14111868865471858
4,Subject208,alpha_AF4,0.11012953181502835,0.11012953181502835
4,Subject208,beta_AF4,0.1314382998503615,0.1314382998503615
4,Subject208,delta_F3,0.004817377058941134,0.004817377058941134
4,Subject208,theta_F3,0.0026900821268772313,0.0026900821268772313
4,Subject208,alpha_F3,-0.007239093896903797,0.007239093896903797
4,Subject208,beta_F3,-0.003458874083551889,0.003458874083551889
4,Subject208,delta_F4,-0.08530234004993262,0.08530234004993262
4,Subject208,theta_F4,0.01427485252755078,0.01427485252755078
4,Subject208,alpha_F4,0.10411087060521858,0.10411087060521858
4,Subject208,beta_F4,-0.03533551067442948,0.03533551067442948
5,Subject301,delta_AF3,-0.027901470483971517,0.027901470483971517
5,Subject301,theta_AF3,-0.0014653843428332387,0.0014653843428332387
5,Subject301,alpha_AF3,-0.024105245716323043,0.024105245716323043
5,Subject301,beta_AF3,0.027963542305697774,0.027963542305697774
5,Subject301,delta_AF4,-0.036134775840158735,0.036134775840158735
5,Subject301,theta_AF4,-0.12501670719379562,0.12501670719379562
5,Subject301,alpha_AF4,0.10959072731424446,0.10959072731424446
5,Subject301,beta_AF4,0.10071315736825527,0.10071315736825527
5,Subject301,delta_F3,0.0036089966970239977,0.0036089966970239977
5,Subject301,theta_F3,0.0022924755275112417,0.0022924755275112417
5,Subject301,alpha_F3,-0.0066383314976417775,0.0066383314976417775
5,Subject301,beta_F3,-0.0027794450109675096,0.0027794450109675096
5,Subject301,delta_F4,-0.07302786748566487,0.07302786748566487
5,Subject301,theta_F4,0.01265750016855421,0.01265750016855421
5,Subject301,alpha_F4,0.09272661025330049,0.09272661025330049
5,Subject301,beta_F4,-0.03184834468439227,0.03184834468439227
6,Subject302,delta_AF3,-0.030966090205024166,0.030966090205024166
6,Subject302,theta_AF3,-0.00937934363537237,0.00937934363537237
6,Subject302,alpha_AF3,-0.022990001057643556,0.022990001057643556
6,Subject302,beta_AF3,0.03429604259286758,0.03429604259286758
6,Subject302,delta_AF4,-0.03260100299470709,0.03260100299470709
6,Subject302,theta_AF4,-0.1317543978067927,0.1317543978067927
6,Subject302,alpha_AF4,0.11516260102459973,0.11516260102459973
6,Subject302,beta_AF4,0.1007676863578521,0.1007676863578521
6,Subject302,delta_F3,0.005928821029435895,0.005928821029435895
6,Subject302,theta_F3,0.0026410644241827287,0.0026410644241827287
6,Subject302,alpha_F3,-0.004783843173601521,0.004783843173601521
6,Subject302,beta_F3,-0.005420538135330552,0.005420538135330552
6,Subject302,delta_F4,-0.045381143440912625,0.045381143440912625
6,Subject302,theta_F4,0.01300666151889993,0.01300666151889993
6,Subject302,alpha_F4,0.09247150631716666,0.09247150631716666
6,Subject302,beta_F4,-0.028625287572976464,0.028625287572976464
7,Subject303,delta_AF3,-0.025520092865821364,0.025520092865821364
7,Subject303,theta_AF3,-0.009797806423928234,0.009797806423928234
7,Subject303,alpha_AF3,-0.029720272777896073,0.029720272777896073
7,Subject303,beta_AF3,0.039208279518194125,0.039208279518194125
7,Subject303,delta_AF4,-0.036019082842541766,0.036019082842541766
7,Subject303,theta_AF4,-0.03153610888036693,0.03153610888036693
7,Subject303,alpha_AF4,0.2303577439659876,0.2303577439659876
7,Subject303,beta_AF4,-0.11621622055006604,0.11621622055006604
7,Subject303,delta_F3,0.0045597549345017235,0.0045597549345017235
7,Subject303,theta_F3,0.0010434711147670032,0.0010434711147670032
7,Subject303,alpha_F3,-0.0007626203337215193,0.0007626203337215193
7,Subject303,beta_F3,-0.0031527737751486937,0.0031527737751486937
7,Subject303,delta_F4,-0.06372786865016439,0.06372786865016439
